likes_list,Comments_list,Caption_list,hashtags_list,date_list,url_list
205,0,"Congrats to the Class of ‘22!💙⬆️⚓️🎓

A special shout-out to former CAB Director, @brynn_barcky, on graduating! We are so proud of you and cannot wait to see all the amazing things you do!",[],2022-12-11 18:20:37,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/319139124_217797270599585_5024713582354591135_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=105&_nc_ohc=fi-989VdL5YAX8GNkDW&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDWDmaQ9RgEhKI1r4okU_aKrJQc7iEgKDftKH-4Igk2VQ&oe=6432EE06&_nc_sid=86f79a
282,0,We hope everyone has a groovy weekend! Study hard on finals — you’re almost done!🕺🪩🎧 #GVSUCAB,['gvsucab'],2022-12-09 21:15:02,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/319021962_201484212280897_745408757225437029_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=101&_nc_ohc=HgXrKXgXkdcAX8N_5DE&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB9GYt1w9xoFP2U5dwFnwnGB4HCi0ozTX-GaKNQpx3qew&oe=642FEC24&_nc_sid=86f79a
162,5,"We are excited to share that the “Student Small Business Market” was awarded “Program of the Year” award by @thenacamam. This event was started by former CAB Leadership Team member, @the_lilly_mermaid, to highlight the amazing talent, hard work, and passions of Grand Valley students. This year, current CAB Director, @bri.c_16, took the event to new heights — producing CAB’s biggest Student Small Business Market event during Family Weekend. We are proud of Lilly and Bri for highlighting GVSU students and their businesses. 

We want to congratulate our Second-Year Graduate Assistant for Programming, @chad_novak4, for winning the “Outstanding Graduate Assistant” award. This was awarded to Chad for his substantial contributions to the NACA Mid-America Region. Congrats, Chad!",[],2022-12-07 19:52:25,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/318471292_703966014402438_7938302916748147564_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=106&_nc_ohc=-vyr2H3UW7cAX924ZVQ&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBGVirjQ7YaichkSh43WoY-u9KuBJ5zxl5TvvyvCbaT0g&oe=64327FAC&_nc_sid=86f79a
141,0,It’s snow joke that Winterfest was a blast!☃️❄️ #GVSUCAB #GVSUWinterfest,"['gvsucab', 'gvsuwinterfest']",2022-12-07 16:57:57,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/318626500_209734314787551_8378218305744172587_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=103&_nc_ohc=MZGHbcB7xe4AX-cL4Eg&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDlTnvf0CSwPDWDU_g4uOxcvEaa4ScmPhFpO8O0_Ri5sg&oe=642FEF4D&_nc_sid=86f79a
232,3,"CLASS OF 2022, WE'RE CELEBRATING YOU! Grad Fest is this week hosted by @alumnigvsu. Drop by for photos, including a 360° photo booth, giveaways, and the exclusive Class of 2022 campus poster gift! 🎉🎓

Join @alumnigvsu on Dec 7 or 8 at multiple locations in Allendale and downtown. Learn more at https://gvsu.edu/alumni/gradfest

🗓️Wednesday, Dec. 7 ⏰11:00 a.m. - 2:00 p.m. 📍Kirkhof Center (Lobby) 
🗓️Thursday, Dec. 8 
⏰10:00 a.m. - 12:00 p.m.
📍DeVos Center for Interprofessional Health (1st Floor by the Café)

 🗓️Thursday, Dec. 8 
⏰1:00 - 3:00 p.m. 📍Richard M. DeVos Center Building C (Plaza)",[],2022-12-07 02:13:29,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/318476349_518164120371372_8267544746050596411_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=100&_nc_ohc=AFNlf_XEj4IAX9luo7B&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAX6qpMfJpvJgJ33n_IxgCWccdCLwX-paP40CZJ4OBRcQ&oe=64332824&_nc_sid=86f79a
318,1,GV’s campus at night = vibes!💙❄️⚓️⬆️ #GVSUWinterfest,['gvsuwinterfest'],2022-12-03 00:58:57,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/313323036_675349230963922_7648759034022348420_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=110&_nc_ohc=dqQaUzRxZfcAX-Qsd8S&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB4324KqaZRE-HlByqkc-aCxOi-uNehGOLC0i3SDsdABQ&oe=642FE496&_nc_sid=86f79a
404,2,"CAB’s 2022 Spotify Wrapped! Thanks for a great year, Lakers!💙⚓️⬆️ #GVSUCAB",['gvsucab'],2022-12-01 23:10:23,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/317705400_182905924402161_4890283724558886528_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=109&_nc_ohc=1QEAiXLI2TwAX_cKYg2&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAA9vdrYF-cAbWeSwOanuUymOhBNx3YvSxyjXG2SDkROg&oe=6433F400&_nc_sid=86f79a
171,1,"Check out tomorrow’s #GVSUWinterfest events!💙☃️❄️ 

Please note there have been some changes made to tomorrow’s events! Swipe to learn more :)",['gvsuwinterfest'],2022-12-01 17:12:41,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/317511647_140072338819453_4208915574149762743_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=101&_nc_ohc=ZldVwEGU2wAAX9bqGc6&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCbN65-8Zq5I-mobFtkoviG2OD2JpaV3UfBGLolUqdk5Q&oe=6432C6E8&_nc_sid=86f79a
252,0,Swipe to see tomorrow’s #GVSUWinterfest events!💙☃️❄️,['gvsuwinterfest'],2022-11-30 15:10:12,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/317659096_1183671048890887_8195620513305660_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=107&_nc_ohc=hMcGtEYemlgAX_YZHlv&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBhhy1oxNcjFOeGwcOmj-m-XU2u5KSLSro8jNuhYypRXQ&oe=6433020A&_nc_sid=86f79a
419,7,"See you at Winterfest!☃️❄️ #LetsGo 

The first event starts tomorrow! Check out gvsu.edu/winterfest for a full list of events! #GVSUCAB #GVSUWinterfest","['letsgo', 'gvsucab', 'gvsuwinterfest']",2022-11-29 18:32:23,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/317779700_855305902454320_7207978728535997259_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=104&_nc_ohc=IYHHQKhyK2oAX8mT6PL&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCWY_QKV1eQ8WtFBar3WwHrs0lVgXXFaMhW7rgK0aJteA&oe=642FA3A4&_nc_sid=86f79a
73,0,"Our featured Winterfest event is happening this Thursday!👀❄️☃️ #GVSUCAB #GVSUWinterfest 

Stephen Agyei is a Stand-Up Comedian, Actor and writer who hails from Denver, CO. Noted for having the whitest teeth in Denver, he became one of the city’s most sought-after comedians. Shining brightly with his mischievous smile, the Comedy Works regular was the winner of the 2012 Comedy Works’ Clean Comedy Contest, and 3-time finalist in the venue’s New Faces contest; With a style described as “calculated fearlessness.”

The LA-based comedian has been featured on Just For Laughs Digital, Viceland’s Flophouse and NPR’s “All Things Considered” with Roy Wood Jr. You may also have seen him in his commercial work for Realtor.com, Remi Martin(Directed by Jake Nava), and Voiceover on BoJack Horseman, on Netflix. He will also be featured on the upcoming season of Cartoon Network’s Tig-N-Seek.","['gvsucab', 'gvsuwinterfest']",2022-11-29 13:52:30,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/317503523_3438811209684595_519397811689076346_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=107&_nc_ohc=lqKX1-ZKcV4AX950fRh&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBqWj-zl2RB9YWgr5DmJy6NzXjUV5UVIcW9zLS3fpiIRA&oe=6432D3B6&_nc_sid=86f79a
244,0,"IT’S WINTERFEST WEEK!❄️☃️ #GVSUCAB #GVSUWinterfest

For a detailed schedule, go to gvsu.edu/winterfest or head to the link in our bio. 

Have questions? DM or email us at cab@gvsu.edu","['gvsucab', 'gvsuwinterfest']",2022-11-28 15:27:42,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/317329528_175447688413878_9130605770255605480_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=106&_nc_ohc=ixeFraO1P2YAX9N5CoR&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCdvyRIMfVNVEa0iWxKfREXmvokWYHRvpVfKWisPDEGZQ&oe=643307F7&_nc_sid=86f79a
222,6,"Dreaming of warmer weather!☀️⚓️⬆️ #GVSUCAB 

What was your favorite event from the fall? Let us know in the comments!",['gvsucab'],2022-11-21 16:10:47,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/316483156_204481171960716_515442419514246273_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=100&_nc_ohc=q_bbhrVntUUAX9zEGmf&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDdQdyzm2r0ZWZ2sueEJge7lTby3gCjzw3cAgT-YvTuiQ&oe=642FE978&_nc_sid=86f79a
91,2,"Do you want to pursue a Master’s degree in Higher Education and plan university-wide events? Apply to GVSU’s Master of Education in Higher Education (CSAL) program. Once admitted into the program, all admitted students have the opportunity to apply for the Programming Graduate Assistant in the Office of Student Life position. This position helps coordinate and implement student life programs and events, and co-advises the Campus Activities Board. Benefits include tuition waiver and stipend. Apply at gvsu.edu/csal ⬆️⚓️

Have questions about the program or position? Reach out the second-year Programming Graduate Assistant, Chad Novak, at s_novakcha@gvsu.edu or reach out to the program @gvsu_highereducation/@gvsusaga!",[],2022-11-18 17:43:52,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/315858726_451615810385972_4223078254252135391_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=hyTLFgaIWhMAX8CJxc4&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDet92nWCv_yJVMThyzr7txLkqTi79WrGlWuskggoJk2A&oe=64339B5A&_nc_sid=86f79a
250,0,"Winterfest is back - featuring Comedian Stephen Agyei!⛄️❄️ #GVSUCAB 

Join us Thursday, Dec. 1 - Friday, Dec. 2 for cozy, winter-related events. Events include a hot chocolate bar, a comedian, student small business market, gingerbread house making, and more. For a full list of events, head to gvsu.edu/winterfest or go to the link in our bio. 

DM or email us at cab@gvsu.edu with any questions!",['gvsucab'],2022-11-17 23:04:24,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/315738051_672202340939068_8971907811833282502_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=104&_nc_ohc=KCREMCrtoewAX8wtEQE&edm=APU89FABAAAA&ccb=7-5&oh=00_AfD8FDxUBfAoTrvIF5d6qmF0v9JSqsDkFBIqlwB7-AxCCQ&oe=6433C9C2&_nc_sid=86f79a
64,0,"Positive words create positive impacts! 

As the Holiday season approaches, come write inspirational and empowering cards for those you would like to show appreciation to !  #GVSUCAB 

🗓️Thursday, November 17 
⏰3:30— 5 p.m. 
📍Kirkhof Center 2270

DM or email us at cab@gvsu.edu with any questions!",['gvsucab'],2022-11-16 21:16:08,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/315559500_168399805818542_2275933897064638437_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=102&_nc_ohc=yIj-8qAF0wwAX-eVlxo&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDhRLk8FHsu6up4C7xUOlFzuN-ssrpJsNmcuPxivJjEbw&oe=6433A068&_nc_sid=86f79a
1006,3,"SAVE THE DATE FOR PRESIDENTS’ BALL!✨ #GVSUCAB

Presidents’ Ball is one of the grandest nights of the year for Lakers, filled with food, music, and dancing. Join us on January 27 at the DeVos Place for Presidents’ Ball 2023, hosted by President Mantella and Student Senate President, Faith Kidd. More information regarding tickets sales and event information coming January 2023. Stay on the lookout for the official theme announcement in the next couple of weeks!",['gvsucab'],2022-11-15 16:36:51,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/315541650_1064316587594352_3502242079071625405_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=100&_nc_ohc=HZWhTtlVH4wAX__GESR&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB9--RJQ-gSrxWg_Mnjc_6YJq_QyE5IHV5tEEKYLRe5Fw&oe=6433A9D4&_nc_sid=86f79a
68,0,"Do you have any special skills? Write poems that you want to share? CAB is excited to host yet another Coffeehouse NEXT WEEK! Head to the link in our bio to sign up. All are welcome to attend and support our fellow Lakers. Come enjoy a calm and cozy setting. 7-8 is will be the coffeehouse setting. Then 8-9 is Taylor Swift Karaoke 🎤 We can't wait to see you there!  #GVSUCAB 

If you’re interested in performing a talent from 7-8, fill out this form!

https://forms.gle/LKDx9iLCsEBXf1So7

🗓️Wednesday, November 16 
⏰7— 9 p.m. 
📍Kirkhof Center 0058, Thornapple Room

DM or email us at cab@gvsu.edu with any questions!",['gvsucab'],2022-11-11 20:48:35,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/315087103_840634377250661_2203325807733853359_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=105&_nc_ohc=DZwdQXHzL8IAX-Wtm3T&edm=APU89FABAAAA&ccb=7-5&oh=00_AfD4jhgAXG1wBzjFQvtI7UtvayQf-sQPmBWnC0KlkYNjDg&oe=643383E2&_nc_sid=86f79a
140,0,"Still jamming out to the songs and performances from this years Lip Sync🎼 Battle. Tell us in our comments your favorite songs from the event 🎶  #GVSUCAB

📽️: @promotionsoffice",['gvsucab'],2022-11-08 17:02:42,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/314660428_828173115077350_6320523109028929910_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=110&_nc_ohc=Y7VrI_9feUMAX_nPqr8&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDsPyfSqUozqxvOLj95-sNY7LzoIycYDZsgLND2TvAFmQ&oe=642F83A0&_nc_sid=86f79a
224,2,"CAB's annual interactive Rocky Horror Picture Show is BACK! 

The first 100 people will be eligible for an interactive goody bag! Enjoy this interactive show with your friends! Don't forget to submit your photos for the costume contest by tagging @gvsucab on Instagram! 

We are also excited to partner with the Milton E. Ford LGBT Resource Center, who will provide an educational component to this experience! @gvsulgbtrc

🗓Nov. 9
⏰7 p.m.
📍Kirkhof Center, Grand River Room (KC 2250)",[],2022-11-08 00:19:54,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/314489153_638106428101860_6712566411418891571_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=100&_nc_ohc=u2oMIRnmKf4AX-sc1a4&edm=APU89FABAAAA&ccb=7-5&oh=00_AfC78X2ChWDI7QG9lm3Ro8O2y9RmlXTYfpIo4bXJ1GSLbg&oe=643271F8&_nc_sid=86f79a
143,1,"All moments of laughter, wonder, and sheer confusion with Noah Sonie  #GVSUCAB

📸: @promotionsoffice",['gvsucab'],2022-11-06 00:52:46,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/314284643_533286298621590_66361674422976520_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=106&_nc_ohc=a59vqiugUPEAX9izg0w&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBsFUxG5Okr15ummPgu76wldR7ffUhx1qYg1C3Rpqk70A&oe=6432AD7C&_nc_sid=86f79a
411,4,"THESE ARE MY FRIENDS, THESE ARE MY FRIENDS, I LOVE THEM, I LOVE THEM! #GVFallConcert22 #GVSUCAB 

We had a LOVELY time last night with @lovelytheband, @gvsustudentlife, and @glcliveat20monroe! Tag us in your fall concert pictures and use the hashtag #GVFallConcert22 

📸: @promotionsoffice","['gvfallconcert22', 'gvsucab', 'gvfallconcert22']",2022-11-04 16:50:28,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/313819685_623374036187934_2255544886208624936_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=106&_nc_ohc=nqlWC6J8ppEAX_XC_u6&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBVYiYQchZIeCIk3jcZfzdu0ZiGhxK2ac_zokd5FmL6Nw&oe=64320C71&_nc_sid=86f79a
228,8,"Know before you go! #GVFallConcert22

We are excited for the fall concert tomorrow! Take the time to read the rules, regulations, and make a plan of action before attending the concert. For more information, check out gvsu.edu/fallconcert or head to the link in our bio. GET EXCITED!",['gvfallconcert22'],2022-11-02 17:16:25,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/313816734_1471805349952207_4173724971181754619_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=107&_nc_ohc=fjyZsqtCH7cAX-Mqg5c&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDN9VRCyOHSLMwfTs6uBBxSgC4VoyspatQV-HhKG2oc3A&oe=64321AD6&_nc_sid=86f79a
212,0,"Happy Halloween, Lakers! Have a fun, safe, and spooky day!🎃👻🕷#HauntedArboretum #HappyHalloween #GVSUCAB

Tonight, we have Noah Sonie, the Mentalist, at 7 p.m. in the Grand River Room! See you all tonight :)","['hauntedarboretum', 'happyhalloween', 'gvsucab']",2022-10-31 13:47:27,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/313311041_148945994538588_4009429731216313695_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=100&_nc_ohc=W0K6ywIWGjIAX93FY2k&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAmASeVhhIIFgQs8uhrYTObtLO02nSEODiLVSb3ZGJP-Q&oe=642F8F8A&_nc_sid=86f79a
92,0,"This upcoming Monday, we are excited to have mentalist Noah Sonie on campus at 7 p.m. in the Grand River Room, Kirkhof Center 2250. In this show students will experience a blend of magic, mind reading, and hypnosis that will weave them through moments of laughter, awe, and pure confusion. All wrapped up in a stylistic, modern, fast-paced show with a killer playlist. (For real, the music is great). In 2021 Noah was featured on the hit CW show on Penn and Teller: Fool Us. #GVSUCAB 

🗓Monday, October 31
⏰7 p.m.
📍Grand River Room, Kirkhof Center 2250

DM or email us at cab@gvsu.edu with any questions!",['gvsucab'],2022-10-29 19:49:10,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/313135548_5205444939560987_7672926164266843967_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=4xzAFVsNSjQAX_xd6pk&edm=APU89FABAAAA&ccb=7-5&oh=00_AfD9gLHdT50A3spTmRyzKzJWdpJNF3SWf3RFO414FtKU4g&oe=643302C1&_nc_sid=86f79a
439,33,"THE #GVFallConcert22 IS @LOVELYTHEBAND! Thank you Ticketmaster for the soft launch ;) TICKETS GO ON SALE TOMORROW SO STAY TUNED! 
 
INFO:
🔷The concert is only open to GVSU students, faculty, staff, and alumni
 
TICKETS:
🔷TICKETS ARE NON-REFUNDABLE
🔷Link to purchase tickets is in our bio or at gvsu.edu/fallconcert (link not available until tomorrow)
🔷When purchasing a ticket, you must use your GVSU email ending in “mail.gvsu.edu” or “gvsu.edu”
🔷THERE IS NO CODE - sorry for the confusion 
🔷There is a limited number of tickets! The venue is smaller than spring concert so get your tickets before they sell out. 
 
TICKET PRICES:
🔷Students = $13
🔷Faculty, Staff, and Alumni = $23
 
DAY OF SHOW TIMING:
🔷Doors = 7 p.m.
🔷Opening DJ = 7:30 p.m.
🔷Headliner = 8:30 p.m.
🔷NO RE-ENTRY
 
20 MONROE LIVE:
🔷Please review 20 Monroe Live’s rules and regulations before attending the concert. All information can be found at the link in our bio.
🔷Concessions and the bar will be open - please bring a valid state issued I.D.
 
Please DM or email us at cab@gvsu.edu with any questions!
 
CLUES:
🔷Hint #1: The lyric “runnin’ off the deep end”
🔷Hint #2: Roxy Theatre in Los Angeles is the first place the band performed music
🔷Hint #3: The band has three members 

Congrats to our 5 winners of the free concert ticket. Please DM us to claim your prize.
🔷 @abbie.wisusik 
🔷 @hannaziesel 
🔷 @amberlydzimira 
🔷 @anniedroelle 
🔷 @katherinemaryphillips","['gvfallconcert22', '1', '2', '3']",2022-10-27 00:38:52,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/312840331_1842754559393531_6636625367242144811_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=YAUyAZ7XHasAX8T2B3W&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBZjPiWr0i_D-F02xDH8WyqzyZbd0mFxTxcIHnDhzyDhQ&oe=6433C444&_nc_sid=86f79a
172,0,"We have some fun Halloween events tomorrow! Costumes are HIGHLY encouraged!🎃👻🕷#GVSUCAB 

Laker-Vania:
🗓Thursday, Oct. 27
⏰6 - 8 p.m.
📍Kirkhof Center 0058 & Fusion Area 

Monster Mash:
🗓Thursday, Oct. 27
⏰7:30 - 8:30 p.m.
📍Fieldhouse Arena

DM or email us at cab@gvsu.edu with any questions!",['gvsucab'],2022-10-26 17:27:45,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/313101014_3426947930960712_747955265192933440_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=100&_nc_ohc=aAblXE_Ib5AAX-c_BzV&edm=APU89FABAAAA&ccb=7-5&oh=00_AfA_odAeCJzRskEIkECbCBSyoDIThPvVlgTP-Wzgt1y_hg&oe=64328AF3&_nc_sid=86f79a
123,0,"EDIT: Will be in the Thornapple Room, Kirkhof Center 0058

CAB is excited to host our first Coffeehouse tomorrow! Do you have a talent? Do you like to perform? Head to the link in our bio to signup. Everyone is welcomed to attend and support our fellow Lakers. Please bring a lawn chair or blankets for a cozy vibe. Hot chocolate and cookies will be available for all performers and attendees. We cannot wait to see you there!🧡🎤💃🎸 #GVSUCAB

Rain location: Thornapple Room, Kirkhof Center 0058

🗓Wednesday, October 26
⏰7-9 p.m.
📍Holton Hooker Bonfire Pit
🌧📍Thornapple Room, Kirhof Center 0058)

DM or email us at cab@gvsu.edu with any questions!",['gvsucab'],2022-10-25 17:05:21,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/312696739_479384050919543_5896226315561100448_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=Pa6xs9S79OUAX-23DHy&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB6MVZJOF0uLd99n5BEAcWTVon64uHycJcGY2U_X22ZXA&oe=6432975B&_nc_sid=86f79a
333,1,"Meet your 2022 Homecoming Royal - Jesse Goodyear, a fifth-year from Sydney, Australia. Congrats, Jesse!💙⚓️⬆️ 

We want to give a huge shoutout to the Homecoming Royalty Court. We appreciate everyone’s involvement in the Homecoming festivities. We loved celebrating Homecoming week with you all!",[],2022-10-23 17:38:21,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/312329528_850511635985747_4553625331181609445_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=6PF5pA-qy48AX8ky9XR&edm=APU89FABAAAA&ccb=7-5&oh=00_AfD-BKF7Y9X6re4NH8fkvVWXI57uFfYl6ObgtpJh4zBqGg&oe=642F8660&_nc_sid=86f79a
